sec,mm,N,mm(normalized),strain,stress
46.49039841,2.363293665,14687.83887,2.334624221,0.039962756,322075808.2
46.50032425,2.364231506,14689.80664,2.335562063,0.03997881,322118957.5
46.51025391,2.364631277,14674.20313,2.335961834,0.039985653,321776802.8
46.52018356,2.364876447,14679.28613,2.336207004,0.039989849,321888263.2
46.53010941,2.365350956,14681.13574,2.336681513,0.039997972,321928821.5
46.54003906,2.366720466,14685.25879,2.338051023,0.040021414,322019232
46.54996872,2.366597997,14689.10254,2.337928554,0.040019318,322103518
46.55989456,2.367342822,14693.0459,2.338673379,0.040032067,322189988.2
46.56982422,2.367222216,14681.22168,2.338552773,0.040030003,321930706
46.57975388,2.367865061,14679.6875,2.339195618,0.040041007,321897064.4
46.58967972,2.368505578,14684.71387,2.339836135,0.040051971,322007283
46.59960938,2.368845977,14687.22656,2.340176534,0.040057798,322062381.4
46.60953903,2.368916525,14690.02148,2.340247082,0.040059005,322123668.6
46.61946487,2.370483475,14698.83789,2.341814032,0.040085827,322316995.3
46.62939453,2.370167756,14688.70801,2.341498313,0.040080423,322094866.7
46.63932419,2.370849019,14692.4834,2.342179576,0.040092084,322177653.7
46.64925003,2.371307928,14694.4375,2.342638485,0.04009994,322220503.3
46.65917969,2.371743787,14684.6416,2.343074344,0.040107401,322005698.2
46.66910934,2.372300252,14681.67871,2.343630809,0.040116926,321940727.8
46.67903519,2.371977549,14679.54199,2.343308106,0.040111402,321893873.7
46.68896484,2.373247175,14681.33594,2.344577731,0.040133135,321933211.5
46.6988945,2.374398522,14687.80664,2.345729079,0.040152843,322075101.4
46.70882034,2.374364296,14690.78516,2.345694853,0.040152257,322140414.6
46.71875,2.375066048,14697.37891,2.346396604,0.040164269,322285002.7
46.72867966,2.375300275,14699.14746,2.346630832,0.040168279,322323783.6
46.7386055,2.375588519,14685.01367,2.346919076,0.040173213,322013857
46.74853516,2.3760607,14679.08594,2.347391257,0.040181295,321883873.4
46.75846481,2.3760451,14676.57813,2.347375657,0.040181028,321828882
46.76839066,2.377121476,14687.10547,2.348452033,0.040199453,322059726.1
46.77832031,2.377035096,14687.79297,2.348365653,0.040197974,322074801.7
46.78824997,2.378363628,14700.17676,2.349694185,0.040220715,322346354.1
46.79817581,2.378953854,14695.82227,2.350284411,0.040230818,322250868.6
46.80810547,2.379446756,14695.12695,2.350777313,0.040239256,322235621.6
46.81803513,2.380311955,14693.53516,2.351642512,0.040254066,322200716.7
46.82796097,2.380911494,14680.78223,2.352242051,0.040264328,321921069.7
46.83789063,2.381679136,14678.0752,2.353009693,0.040277468,321861709.8
46.84782028,2.381413477,14675.85547,2.352744033,0.040272921,321813035.4
46.85774612,2.381281694,14675.96484,2.352612251,0.040270665,321815433.7
46.86767578,2.382026752,14684.85156,2.353357309,0.040283419,322010302.2
46.87760544,2.382723847,14695.2373,2.354054404,0.040295351,322238041.4
46.88753128,2.382923616,14687.0625,2.354254173,0.040298771,322058783.9
46.89746094,2.38458137,14697.11523,2.355911927,0.040327147,322279220.7
46.90739059,2.3842589,14689.7041,2.355589457,0.040321627,322116709
46.91731644,2.384833293,14698.89746,2.35616385,0.040331459,322318301.6
46.92724609,2.385559957,14699.5752,2.356890514,0.040343898,322333163.1
46.93717575,2.385657746,14686.83105,2.356988303,0.040345572,322053708.6
46.94710159,2.386629814,14696.52734,2.357960371,0.040362211,322266329.4
46.95703125,2.386591164,14691.35449,2.357921721,0.040361549,322152898.9
46.96696091,2.386886394,14689.83301,2.358216951,0.040366603,322119535.8
46.97688675,2.387624467,14691.61328,2.358955024,0.040379237,322158573.6
46.98681641,2.387849381,14700.89746,2.359179938,0.040383087,322362157.7
46.99674606,2.38885521,14697.27441,2.360185767,0.040400304,322282711.2
47.00667191,2.3885509,14687.91699,2.359881457,0.040395095,322077521.2
47.01660156,2.389295725,14697.3125,2.360626282,0.040407845,322283546.5
47.02653122,2.390724141,14694.33008,2.362054698,0.040432295,322218147.8
47.03645706,2.391132992,14702.05371,2.362463549,0.040439294,322387512
47.04638672,2.391176298,14697.48535,2.362506855,0.040440035,322287336.7
47.05631638,2.391553251,14693.84668,2.362883808,0.040446488,322207547.8
47.06624222,2.391939051,14684.16895,2.363269608,0.040453092,321995333.9
47.07617188,2.392779337,14684.85449,2.364109894,0.040467475,322010366.5
47.08610153,2.394219162,14694.53223,2.365549719,0.040492121,322222580.6
47.09602737,2.393102041,14700.97266,2.364432597,0.040472999,322363806.7
47.10595703,2.394164912,14698.34375,2.365495469,0.040491193,322306159.8
47.11588669,2.395159565,14698.8916,2.366490122,0.040508218,322318173.1
47.12581253,2.395422896,14697.87109,2.366753453,0.040512726,322295795.3
47.13574219,2.39570206,14695.04688,2.367032617,0.040517505,322233865.8
47.14567184,2.396333497,14695.75977,2.367664054,0.040528313,322249498.1
47.15559769,2.397085074,14704.01953,2.368415631,0.040541178,322430618.6
47.16552734,2.39722128,14697.79883,2.368551837,0.04054351,322294210.8
47.175457,2.397777746,14701.02051,2.369108302,0.040553035,322364855.9
47.18538284,2.39893375,14707.02539,2.370264307,0.040572823,322496531.3
47.1953125,2.398384036,14701.88184,2.369714593,0.040563413,322383743.2
47.20524216,2.399501391,14714.98926,2.370831948,0.040582539,322671163.5
47.215168,2.400591271,14711.63184,2.371921828,0.040601195,322597541.8
47.22509766,2.400662052,14702.15332,2.371992608,0.040602407,322389696.3
47.23502731,2.400918398,14695.81738,2.372248955,0.040606795,322250761.4
47.24495316,2.400857164,14683.38672,2.372187721,0.040605747,321978181.1
47.25488281,2.401622478,14691.75586,2.372953035,0.040618847,322161700.1
47.26481247,2.402258338,14696.63672,2.373588895,0.040629731,322268727.9
47.27473831,2.403346123,14705.32617,2.37467668,0.040648351,322459270.7
47.28466797,2.403927501,14707.84668,2.375258058,0.040658303,322514540.6
47.29459763,2.403709339,14706.37305,2.375039896,0.040654569,322482226.8
47.30452347,2.405099338,14715.40723,2.376429895,0.040678362,322680328.8
47.31445313,2.405859996,14717.96094,2.377190553,0.040691382,322736326.7
47.32438278,2.405542182,14708.46484,2.376872739,0.040685942,322528095.7
47.33430862,2.406146377,14709.98242,2.377476934,0.040696284,322561373.2
47.34423828,2.407172695,14701.3252,2.378503252,0.040713852,322371537.2
47.35416794,2.407156629,14697.67676,2.378487186,0.040713577,322291534
47.36409378,2.407256514,14702.05078,2.378587071,0.040715287,322387447.8
47.37402344,2.408453496,14709.23242,2.379784053,0.040735776,322544927.2
47.38395309,2.409180161,14716.0625,2.380510718,0.040748215,322694697.6
47.39387894,2.409838606,14712.77246,2.381169163,0.040759486,322622553.4
47.40380859,2.409566194,14703.7041,2.380896751,0.040754823,322423701.9
47.41373825,2.409420907,14696.74805,2.380751464,0.040752336,322271169.2
47.42366409,2.410810674,14703.78516,2.382141231,0.040776125,322425479.4
47.43359375,2.411146881,14697.54297,2.382477438,0.04078188,322288600.2
47.44352341,2.411830472,14704.76172,2.383161029,0.040793581,322446893.4
47.45344925,2.412039321,14697.88086,2.383369878,0.040797156,322296009.5
47.46337891,2.412636532,14709.57031,2.383967088,0.040807379,322552336.5
47.47330856,2.413440496,14706.15527,2.384771053,0.040821141,322477451.3
47.48323441,2.414001385,14707.75684,2.385331942,0.040830742,322512570.6
47.49316406,2.414142247,14705.54883,2.385472804,0.040833153,322464153.2
47.50309372,2.414807444,14697.38379,2.386138001,0.04084454,322285109.7
47.51301956,2.414923394,14698.6875,2.386253951,0.040846524,322313697.6
47.52294922,2.415645635,14705.21387,2.386976192,0.040858887,322456808.2
47.53287888,2.415877068,14702.28809,2.387207625,0.040862849,322392651.5
47.54280472,2.416688018,14709.15527,2.388018574,0.04087673,322543235.4
47.55273438,2.416753676,14717.65723,2.388084233,0.040877854,322729666.9
47.56266403,2.417914104,14720.69824,2.389244661,0.040897718,322796350.4
47.57258987,2.418817952,14703.83594,2.390148509,0.040913189,322426592.9
47.58251953,2.41837278,14701.88672,2.389703337,0.040905569,322383850.2
47.59244919,2.418888267,14700.82715,2.390218824,0.040914393,322360615.9
47.60237503,2.419565106,14694.68945,2.390895663,0.040925978,322226028.1
47.61230469,2.41920189,14685.89453,2.390532447,0.040919761,322033172.5
47.62223434,2.420453122,14701.44434,2.391783679,0.040941179,322374149.7
47.63216019,2.421602141,14705.78027,2.392932698,0.040960847,322469228.2
47.64208984,2.422110876,14708.06836,2.393441433,0.040969556,322519401.6
47.6520195,2.422033576,14704.04785,2.393364133,0.040968232,322431239.6
47.66194534,2.422217513,14692.35156,2.393548069,0.040971381,322174762.7
47.671875,2.422746737,14704.28125,2.394077294,0.04098044,322436357.6
47.68180466,2.423321363,14709.26953,2.39465192,0.040990276,322545740.9
47.6917305,2.424231963,14717.02539,2.39556252,0.041005863,322715811.9
47.70166016,2.424318343,14712.05176,2.3956489,0.041007342,322606749.9
47.71158981,2.425322076,14712.13379,2.396652633,0.041024523,322608548.6
47.72151566,2.425380982,14711.75391,2.396711539,0.041025531,322600218.6
47.73144531,2.426175866,14718.27539,2.397506423,0.041039138,322743222
47.74137497,2.427082043,14722.5166,2.3984126,0.041054649,322836223.5
47.75130081,2.427997068,14720.25879,2.399327625,0.041070312,322786714.1
47.76123047,2.427852014,14713.86816,2.399182571,0.041067829,322646580
47.77116013,2.428414999,14717.2627,2.399745556,0.041077466,322721015.7
47.78108597,2.428662498,14709.88086,2.399993054,0.041081702,322559146.2
47.79101563,2.429282526,14713.90039,2.400613083,0.041092316,322647286.7
47.80094528,2.430320252,14716.48047,2.401650809,0.041110079,322703862.9
47.81087112,2.430983353,14717.39453,2.40231391,0.041121429,322723906.4
47.82080078,2.431119792,14712.66406,2.402450349,0.041123765,322620176.4
47.83073044,2.431676257,14716.02148,2.403006814,0.04113329,322693798.1
47.84065628,2.432348207,14709.92969,2.403678764,0.041144792,322560217
47.85058594,2.432409441,14700.19824,2.403739998,0.04114584,322346825.2
47.86051559,2.432804788,14710.84961,2.404135344,0.041152608,322580389
47.87044144,2.433699323,14711.64453,2.40502988,0.04116792,322597820.1
47.88037109,2.433649497,14698.99023,2.404980054,0.041167067,322320335.8
47.89030075,2.433894901,14705.58691,2.405225458,0.041171268,322464988.2
47.90022659,2.434394322,14709.08594,2.405724879,0.041179816,322541715.2
47.91015625,2.434416907,14713.31055,2.405747464,0.041180203,322634352.7
47.92008591,2.435475355,14702.43262,2.406805912,0.041198321,322395820.8
47.93001175,2.436395269,14706.74219,2.407725826,0.041214068,322490321.3
47.93994141,2.436431358,14705.38965,2.407761915,0.041214685,322460662.7
47.94987106,2.437453251,14717.13672,2.408783808,0.041232177,322718253.2
47.95979691,2.436921932,14713.43945,2.408252489,0.041223083,322637179.2
47.96972656,2.438924741,14720.24902,2.410255298,0.041257366,322786499.9
47.97965622,2.438593423,14705.2168,2.40992398,0.041251694,322456872.4
47.98958206,2.438629512,14709.07324,2.409960069,0.041252312,322541436.7
47.99951172,2.439488191,14712.51074,2.410818748,0.04126701,322616814.4
48.00944138,2.440375974,14721.64453,2.411706531,0.041282207,322817100.7
48.01936722,2.440748503,14716.84473,2.41207906,0.041288584,322711850.4
48.02929688,2.441186691,14727.69434,2.412517248,0.041296084,322949761.3
48.03922653,2.441906603,14727.92871,2.41323716,0.041308407,322954900.6
48.04915237,2.442251891,14719.13965,2.413582448,0.041314318,322762173.5
48.05908203,2.443071688,14728.38574,2.414402245,0.041328351,322964922.3
48.06901169,2.443289617,14730.65234,2.414620174,0.041332081,323014624.5
48.07893753,2.444647485,14725.20508,2.415978042,0.041355324,322895176.6
48.08886719,2.444954123,14727.90723,2.41628468,0.041360573,322954429.5
48.09879684,2.445383463,14723.55469,2.41671402,0.041367922,322858986.8
48.10872269,2.445823979,14708.80664,2.417154536,0.041375463,322535590.7
48.11865234,2.44624191,14706.90723,2.417572467,0.041382617,322493940.3
48.128582,2.446673345,14712.83789,2.418003902,0.041390002,322623988.2
48.13850784,2.447100123,14716.7334,2.41843068,0.041397307,322709409.1
48.1484375,2.447213978,14717.46387,2.418544535,0.041399256,322725426.9
48.15836716,2.448290354,14716.04492,2.419620911,0.041417681,322694312.1
48.168293,2.448717132,14716.66797,2.420047689,0.041424986,322707974.4
48.17822266,2.448553452,14717.9209,2.419884009,0.041422184,322735448.7
48.18815231,2.449448453,14714.99023,2.42077901,0.041437504,322671184.8
48.19807816,2.449911553,14718.34766,2.42124211,0.041445432,322744806.7
48.20800781,2.450810978,14724.07813,2.422141535,0.041460827,322870464.8
48.21793747,2.45081773,14722.44141,2.422148287,0.041460943,322834574.7
48.22786331,2.452264307,14727.17188,2.423594864,0.041485705,322938304.7
48.23779297,2.452580025,14726.59082,2.423910582,0.041491109,322925563.2
48.24772263,2.453145571,14715.98535,2.424476128,0.04150079,322693005.8
48.25764847,2.453502035,14713.67188,2.424832592,0.041506891,322642275.9
48.26757813,2.453188645,14714.53027,2.424519202,0.041501527,322661098.8
48.27750778,2.454105997,14710.38477,2.425436554,0.04151723,322570196
48.28743362,2.454726025,14712.59668,2.426056582,0.041527843,322618698.9
48.29736328,2.454696689,14718.85352,2.426027246,0.041527341,322755899.3
48.30729294,2.455480164,14721.98242,2.426810721,0.041540752,322824510
48.31721878,2.455768408,14720.70313,2.427098965,0.041545686,322796457.6
48.32714844,2.456597285,14725.15332,2.427927842,0.041559874,322894041.6
48.33707809,2.457405906,14728.8125,2.428736463,0.041573716,322974280.4
48.34700394,2.457755618,14724.36035,2.429086175,0.041579702,322876653.3
48.35693359,2.458155155,14724.02734,2.429485712,0.041586541,322869351.1
48.36686325,2.458568662,14726.17383,2.429899219,0.041593619,322916419.4
48.37678909,2.459192881,14720.64453,2.430523438,0.041604304,322795172.6
48.38671875,2.459833398,14711.40723,2.431163955,0.041615268,322592616.6
48.39664841,2.460541902,14716.38086,2.431872459,0.041627396,322701678.6
48.40657425,2.460832708,14716.24805,2.432163265,0.041632374,322698766.3
48.41650391,2.461675089,14723.9209,2.433005646,0.041646793,322867017.1
48.42643356,2.461641096,14729.1582,2.432971653,0.041646211,322981860.9
48.43635941,2.462474629,14724.58398,2.433805186,0.041660479,322881557.1
48.44628906,2.46314914,14717.60254,2.434479697,0.041672025,322728467.7
48.45621872,2.462447155,14710.06738,2.433777712,0.041660009,322563236.2
48.46614456,2.462967299,14716.46094,2.434297856,0.041668912,322703434.6
48.47607422,2.464052988,14726.45313,2.435383545,0.041687496,322922544
48.48600388,2.464670455,14727.55176,2.436001012,0.041698066,322946634.8
48.49592972,2.465095371,14714.37402,2.436425928,0.041705339,322657672.5
48.50585938,2.46517011,14716.33887,2.436500667,0.041706619,322700757.9
48.51578903,2.466378268,14722.50977,2.437708825,0.041727299,322836073.7
48.52571487,2.467039041,14731.1543,2.438369598,0.04173861,323025631.5
48.53564453,2.46767723,14737.22168,2.439007787,0.041749534,323158677.4
48.54557419,2.468517516,14732.92383,2.439848073,0.041763918,323064433.8
48.55550003,2.468558261,14733.46582,2.439888818,0.041764615,323076318.6
48.56542969,2.468624152,14736.8457,2.439954709,0.041765743,323150432.8
48.57535934,2.469711937,14735.95898,2.441042494,0.041784363,323130988.8
48.58528519,2.469841391,14726.83301,2.441171948,0.041786579,322930874
48.59521484,2.470568288,14718.26758,2.441898845,0.041799022,322743050.7
48.6051445,2.469914267,14722.91602,2.441244824,0.041787826,322844982
48.61507034,2.471387852,14730.29883,2.442718409,0.04181305,323006872.7
48.625,2.471689833,14728.26172,2.44302039,0.04181822,322962202.8
48.63492966,2.472393913,14725.34766,2.44372447,0.041830272,322898303.1
48.6448555,2.472132677,14721.61621,2.443463234,0.0418258,322816479.7
48.65478516,2.472931985,14721.58594,2.444262542,0.041839482,322815815.9
48.66471481,2.473470522,14734.64941,2.444801079,0.0418487,323102272.5
48.67464066,2.473997418,14728.41602,2.445327975,0.04185772,322965586.3
48.68457031,2.474923851,14726.28809,2.446254408,0.041873578,322918924.9
48.69449997,2.474776236,14713.44434,2.446106793,0.041871051,322637286.4
48.70442581,2.475879854,14721.46289,2.447210411,0.041889942,322813117.7
48.71435547,2.476390917,14734.27246,2.447721474,0.04189869,323094006.7
48.72428513,2.477267524,14731.91309,2.448598081,0.041913695,323042270.3
48.73421097,2.476735972,14730.75391,2.448066529,0.041904597,323016851.7
48.74414063,2.477853326,14726.77051,2.449183883,0.041923723,322929503.5
48.75407028,2.478350652,14738.01953,2.449681209,0.041932236,323176172.7
48.76399612,2.478886629,14743.47461,2.450217185,0.04194141,323295792
48.77392578,2.479813062,14741.1123,2.451143619,0.041957268,323243991.1
48.78385544,2.480744151,14738.38867,2.452074708,0.041973206,323184267.2
48.79378128,2.480564872,14728.78027,2.451895429,0.041970137,322973573.6
48.80371094,2.480782801,14732.63672,2.452113358,0.041973868,323058138.1
48.81364059,2.48176395,14723.54004,2.453094507,0.041990663,322858665.5
48.82356644,2.481945558,14718.79883,2.453276114,0.041993771,322754700
48.83349609,2.482013777,14723.19043,2.453344334,0.041994939,322850999.3
48.84342575,2.483217278,14740.02734,2.454547835,0.04201554,323220200
48.85335159,2.483385382,14738.05762,2.454715939,0.042018417,323177007.9
48.86328125,2.484870376,14736.71484,2.456200933,0.042043837,323147563.3
48.87321091,2.484763972,14737.57422,2.456094529,0.042042015,323166407.9
