sec,mm,N,mm (normalized),strain,stress
113.0984726,5.738889333,22982.22461,5.738158091,0.098222494,503955594.1
113.1083984,5.739697255,22978.05078,5.738966014,0.098236323,503864070.2
113.1183243,5.739586428,22980.4375,5.738855186,0.098234426,503916406.3
113.1282578,5.740015302,22979.94922,5.73928406,0.098241768,503905699.2
113.1381836,5.740792491,22981.36133,5.740061249,0.098255071,503936664
113.1481094,5.742452107,22983.55273,5.741720866,0.098283479,503984717.3
113.1580429,5.741734523,22985.70508,5.741003282,0.098271196,504031914.1
113.1679688,5.742127541,22986.75586,5.7413963,0.098277924,504054955.7
113.1778946,5.743326619,22987.62695,5.742595378,0.098298449,504074057
113.1878281,5.743503571,22988.10938,5.742772329,0.098301478,504084635.6
113.1977539,5.74368285,22983.27734,5.742951609,0.098304547,503978678.6
113.2076797,5.744956899,22987.0957,5.744225658,0.098326355,504062407.8
113.2176132,5.745290779,22984.5918,5.744559537,0.09833207,504007502
113.2275391,5.745672155,22988.53711,5.744940914,0.098338598,504094015
113.2374649,5.746244919,22985.32031,5.745513677,0.098348403,504023476.9
113.2473984,5.747025833,22986.67773,5.746294591,0.09836177,504053242.5
113.2573242,5.746315233,22985.66992,5.745583992,0.098349606,504031143.1
113.2672501,5.74798882,22981.76172,5.747257578,0.098378254,503945443.8
113.2771835,5.747779738,22982.71484,5.747048497,0.098374675,503966344
113.2871094,5.748445168,22982.46484,5.747713926,0.098386065,503960862
113.2970352,5.749439821,22985.26953,5.748708579,0.098403091,504022363.4
113.3069687,5.749483127,22983.5957,5.748751886,0.098403832,503985659.6
113.3168945,5.750114564,22987.04492,5.749383322,0.098414641,504061294.2
113.3268204,5.750891287,22985.83398,5.750160045,0.098427936,504034740.7
113.3367538,5.751166027,22988.43945,5.750434785,0.098432639,504091873.6
113.3466797,5.751581397,22989.2832,5.750850155,0.098439749,504110375.4
113.3566055,5.752012599,22986.20313,5.751281358,0.09844713,504042835.3
113.366539,5.75235812,22986.21875,5.751626878,0.098453045,504043177.9
113.3764648,5.753539037,22984.25391,5.752807795,0.098473259,504000092.7
113.3863907,5.75320702,22985.48047,5.752475779,0.098467576,504026988.8
113.3963242,5.754049867,22983.25391,5.753318626,0.098482003,503978164.6
113.40625,5.754313432,22982.26172,5.75358219,0.098486515,503956407.9
113.4161758,5.754888058,22984.55859,5.754156816,0.098496351,504006773.9
113.4261093,5.755859893,22986.16797,5.755128651,0.098512986,504042064.4
113.4360352,5.75606199,22985.60352,5.755330748,0.098516446,504029687
113.445961,5.757009145,22984.11133,5.756277903,0.098532658,503996966.2
113.4558945,5.757251754,22986.40234,5.756520513,0.098536811,504047203.7
113.4658203,5.757669918,22984.40234,5.756938677,0.098543969,504003347.6
113.4757462,5.758639425,22986.19141,5.757908183,0.098560565,504042578.3
113.4856796,5.758832674,22985.26953,5.758101433,0.098563873,504022363.4
113.4956055,5.758855492,22986.88281,5.75812425,0.098564263,504057739.5
113.5055313,5.759631749,22985.37305,5.758900508,0.098577551,504024633.3
113.5154648,5.760172382,22987.23242,5.75944114,0.098586805,504065405.7
113.5253906,5.760899279,22988.83594,5.760168038,0.098599247,504100567.7
113.5353165,5.761044566,22987.69336,5.760313324,0.098601734,504075513.2
113.5452499,5.762041081,22992.68555,5.761309839,0.098618792,504184982.2
113.5551758,5.762522575,22990.33398,5.761791333,0.098627034,504133417
113.5651016,5.763056222,22988.59766,5.762324981,0.098636169,504095342.7
113.5750351,5.763528869,22988.80078,5.762797627,0.098644259,504099796.8
113.5849609,5.763760768,22988.08789,5.763029526,0.098648229,504084164.5
113.5948868,5.763989873,22990.35938,5.763258632,0.09865215,504133973.8
113.6048203,5.764916539,22989.66406,5.764185298,0.098668013,504118726.9
113.6147461,5.765265785,22998.13086,5.764534544,0.098673991,504304387.3
113.6246719,5.765942391,22995.01563,5.765211149,0.098685573,504236076.3
113.6346054,5.766458344,22994.1543,5.765727102,0.098694404,504217189
113.6445313,5.767185241,22993.09961,5.766453999,0.098706847,504194061.8
113.6544571,5.766716786,22998.76563,5.765985544,0.098698828,504318306.5
113.6643906,5.768132396,22998.52734,5.767401154,0.09872306,504313081.5
113.6743164,5.768645089,22996.30469,5.767913847,0.098731836,504264342.9
113.6842422,5.76929003,22996.54297,5.768558788,0.098742876,504269568
113.6941757,5.76911727,22995.81445,5.768386028,0.098739918,504253593
113.7041016,5.769819487,22993.70117,5.769088245,0.098751938,504207252.9
113.7140274,5.771009251,22996.02148,5.77027801,0.098772304,504258132.8
113.7239609,5.770144053,22994.10156,5.769412811,0.098757494,504216032.7
113.7338867,5.771397613,22996.08203,5.770666371,0.098778952,504259460.5
113.7438126,5.771515891,22998.40039,5.770784649,0.098780977,504310297.6
113.753746,5.772129167,22998.84961,5.771397925,0.098791474,504320148.1
113.7636719,5.773741286,22996.29688,5.773010045,0.09881907,504264171.6
113.7735977,5.773041863,22996.8418,5.772310621,0.098807097,504276120.7
113.7835312,5.77470148,22996.58203,5.773970238,0.098835506,504270424.5
113.793457,5.774604157,22993.2793,5.773872915,0.09883384,504198002
113.8033829,5.775167607,22990.75586,5.774436365,0.098843485,504142667.9
113.8133163,5.774969701,22993.28516,5.774238459,0.098840097,504198130.5
113.8232422,5.775178783,22991.1543,5.774447541,0.098843676,504151404.9
113.833168,5.776949693,22992.64258,5.776218451,0.098873989,504184040
113.8431015,5.777349696,22995.62305,5.776618454,0.098880836,504249395.9
113.8530273,5.777642597,22995.08984,5.776911355,0.09888585,504237703.8
113.8629532,5.777579267,22998.57617,5.776848025,0.098884766,504314152.2
113.8728867,5.779277999,22999.04883,5.778546757,0.098913844,504324516.6
113.8828125,5.778623745,22998.68945,5.777892503,0.098902645,504316636.2
113.8927383,5.779904313,23001.05664,5.779173072,0.098924565,504368544
113.9026718,5.780163221,23002.84766,5.779431979,0.098928997,504407817.5
113.9125977,5.780751817,23002.65039,5.780020575,0.098939072,504403491.9
113.9225235,5.781494081,23002.75195,5.780762839,0.098951777,504405719
113.932457,5.78141911,23003.17383,5.780687868,0.098950494,504414969.9
113.9423828,5.78178931,23005,5.781058069,0.098956831,504455014.3
113.9523087,5.782770459,23004.96289,5.782039217,0.098973626,504454200.5
113.9622421,5.782793276,23004.28906,5.782062034,0.098974016,504439424.8
113.972168,5.783492699,23002.39844,5.782761458,0.098985989,504397967
113.9820938,5.784112494,23005.18359,5.783381253,0.098996598,504459040.1
113.9920273,5.78456698,23004.7793,5.783835738,0.099004378,504450174.7
114.0019531,5.784520879,23004.49805,5.783789638,0.099003588,504444007.4
114.011879,5.785107147,23007.72266,5.784375905,0.099013624,504514716.8
114.0218124,5.786185618,23009.28711,5.785454377,0.099032085,504549022.2
114.0317383,5.786787719,23009.21094,5.786056477,0.099042391,504547351.9
114.0416641,5.787400529,23008.13477,5.786669287,0.099052881,504523753.6
114.0515976,5.787351169,23003.75586,5.786619927,0.099052036,504427732.7
114.0615234,5.788629409,23007.21484,5.787898167,0.099073916,504503581.5
114.0714493,5.788779352,23002.60742,5.78804811,0.099076483,504402549.7
114.0813828,5.789317656,23000.48633,5.788586415,0.099085697,504356038.2
114.0913086,5.789853632,23003.86523,5.789122391,0.099094871,504430131
114.1012344,5.790167022,23001.26563,5.789435781,0.099100236,504373126.7
114.1111679,5.790875293,23002.52539,5.790144052,0.09911236,504400750.9
114.1210938,5.79132745,23003.65039,5.790596209,0.099120099,504425419.9
114.1310196,5.791604519,23004.56445,5.790873277,0.099124842,504445463.6
114.1409531,5.792237818,23000.76953,5.791506577,0.099135683,504362248.3
114.1508789,5.793148652,23003.66797,5.79241741,0.099151274,504425805.4
114.1608047,5.793128163,23004.61328,5.792396921,0.099150923,504446534.3
114.1707382,5.794009194,23003.81445,5.793277952,0.099166004,504429017.5
114.1806641,5.79425646,23002.71094,5.793525218,0.099170237,504404819.6
114.1905899,5.794542842,23000.62109,5.7938116,0.099175139,504358993.3
114.2005234,5.795081146,23000.86328,5.794349904,0.099184353,504364304
114.2104492,5.795292556,23000.73828,5.794561315,0.099187972,504361563
114.2203751,5.796711892,23002.49414,5.79598065,0.099212267,504400065.6
114.2303085,5.796550307,23002.00977,5.795819066,0.099209501,504389444.2
114.2402344,5.797188729,23001.08008,5.796457487,0.099220429,504369058
114.2501602,5.79754496,23003.79883,5.796813718,0.099226527,504428674.9
114.2600937,5.798035767,23004.81055,5.797304525,0.099234929,504450859.9
114.2700195,5.799007602,23007.0293,5.79827636,0.099251564,504499512.8
114.2799454,5.799391307,23004.05859,5.798660065,0.099258132,504434371
114.2898788,5.799646024,23004.44727,5.798914782,0.099262492,504442893.9
114.2998047,5.800063722,23006.84766,5.79933248,0.099269642,504495529.8
114.3097305,5.800547078,23008.91797,5.799815837,0.099277916,504540927.7
114.319664,5.801194813,23009.87305,5.800463571,0.099289003,504561870.7
114.3295898,5.80177363,23008.64648,5.801042388,0.099298911,504534974.6
114.3395157,5.801921245,23009.64258,5.801190003,0.099301438,504556817
114.3494492,5.80300251,23008.45117,5.802271269,0.099319946,504530691.8
114.359375,5.803467706,23013.05078,5.802736464,0.099327909,504631552.3
114.3693008,5.803124979,23007.5293,5.802393737,0.099322043,504510476.8
114.3792343,5.80458995,23006.13672,5.803858708,0.099347119,504479940.3
114.3891602,5.804580636,23010.29297,5.803849395,0.09934696,504571078.8
114.399086,5.805679597,23009.49414,5.804948355,0.099365771,504553562
114.4090195,5.804943852,23007.07617,5.80421261,0.099353177,504500540.7
114.4189453,5.806492642,23012.58984,5.8057614,0.099379688,504621444.8
114.4288712,5.806531291,23013.15039,5.80580005,0.09938035,504633736.5
114.4388046,5.806940142,23013.85547,5.8062089,0.099387349,504649197.5
114.4487305,5.807593931,23019.83984,5.806862689,0.09939854,504780423.2
114.4586563,5.807882175,23015.48828,5.807150933,0.099403474,504685001.9
114.4685898,5.808733869,23015.36523,5.808002628,0.099418053,504682303.7
114.4785156,5.809049588,23018.625,5.808318346,0.099423457,504753784.1
114.4884415,5.810248666,23019.09375,5.809517424,0.099443982,504764062.8
114.4983749,5.810936913,23025.08594,5.810205671,0.099455763,504895459.9
114.5083008,5.810955074,23020.83203,5.810223832,0.099456074,504802180
114.5182266,5.811193492,23020.62305,5.810462251,0.099460155,504797597.4
114.5281601,5.811545532,23023.48438,5.810814291,0.099466181,504860340.7
114.5380859,5.812051706,23023.41016,5.811320464,0.099474845,504858713.3
114.5480118,5.81308268,23024.37695,5.812351438,0.099492493,504879913.2
114.5579453,5.813107826,23025.47656,5.812376584,0.099492923,504904025.5
114.5678711,5.813248456,23025.24609,5.812517214,0.099495331,504898971.8
114.5777969,5.814697593,23024.79102,5.813966352,0.099520136,504888992.8
114.5877304,5.814697593,23023.30078,5.813966352,0.099520136,504856314.9
114.5976563,5.815539975,23020.76367,5.814808733,0.099534556,504800681
114.6075821,5.815528799,23019.42773,5.814797557,0.099534364,504771386.5
114.6175156,5.8168252,23021.59961,5.816093958,0.099556555,504819011.5
114.6274414,5.816968624,23022.47656,5.816237382,0.09955901,504838241.4
114.6373672,5.817538127,23018.24219,5.816806886,0.099568759,504745389.7
114.6473007,5.817858502,23022.02344,5.817127261,0.099574243,504828305.2
114.6572266,5.818799138,23021.41797,5.818067896,0.099590344,504815028.5
114.6671524,5.819007754,23022.23438,5.818276513,0.099593915,504832930.7
114.6770859,5.819062237,23023.90234,5.818330995,0.099594848,504869506
114.6870117,5.819223356,23026.97266,5.818492114,0.099597606,504936832
114.6969376,5.820347928,23027.69922,5.819616686,0.099616855,504952764.1
114.706871,5.821031053,23024.91211,5.820299811,0.099628549,504891648.2
114.7167969,5.821133032,23026.37305,5.820401791,0.099630294,504923683.7
114.7267227,5.821737461,23026.05469,5.821006219,0.099640641,504916702.7
114.7366562,5.822516512,23027.58594,5.82178527,0.099653976,504950280
114.746582,5.822777748,23025.43164,5.822046506,0.099658448,504903040.5
114.7565079,5.82308881,23025.86523,5.822357568,0.099663772,504912548.4
114.7664413,5.823563319,23025.43164,5.822832077,0.099671895,504903040.5
114.7763672,5.82427904,23023.93359,5.823547798,0.099684146,504870191.2
114.786293,5.824432708,23026.45898,5.823701467,0.099686776,504925568.1
114.7962265,5.825337023,23024.44531,5.824605781,0.099702256,504881412.2
114.8061523,5.826158915,23025.92773,5.825427673,0.099716324,504913918.9
114.8160782,5.826865323,23023.375,5.826134081,0.099728416,504857942.4
114.8260117,5.826963112,23023.88281,5.82623187,0.09973009,504869077.7
114.8359375,5.828270689,23026.61719,5.827539447,0.099752473,504929037.2
114.8458633,5.827978253,23025.89258,5.827247012,0.099747467,504913148
114.8557968,5.828302819,23029.74609,5.827571578,0.099753023,504997648.1
114.8657227,5.828618538,23029.33789,5.827887296,0.099758427,504988697
114.8756485,5.829117727,23028.74609,5.828386485,0.099766972,504975720
114.885582,5.829917267,23032.0625,5.829186025,0.099780658,505048442.4
114.8955078,5.829983391,23034.74414,5.829252149,0.09978179,505107245.5
114.9054337,5.831016693,23032.3418,5.830285452,0.099799477,505054566.8
114.9153671,5.831650458,23032.41992,5.830919217,0.099810326,505056279.9
114.925293,5.832233932,23031.13477,5.83150269,0.099820313,505028099
114.9352188,5.832149647,23028.25,5.831418406,0.09981887,504964841.6
114.9451523,5.83254965,23029.25,5.831818409,0.099825717,504986769.7
114.9550781,5.833123811,23031.59375,5.832392569,0.099835546,505038163.6
114.965004,5.83386654,23035.68555,5.833135299,0.099848259,505127888.8
114.9749374,5.834879354,23034.37305,5.834148112,0.099865596,505099108.2
114.9848633,5.834479816,23039.46484,5.833748575,0.099858757,505210761.4
114.9947891,5.835590418,23036.32227,5.834859177,0.099877767,505141850.8
115.0047226,5.835603923,23040.07227,5.834872681,0.099877999,505224081
115.0146484,5.836412311,23041.33594,5.835681069,0.099891836,505251790.9
115.0245743,5.837036762,23035.13281,5.836305521,0.099902525,505115768.4
115.0345078,5.837652367,23034.51563,5.836921125,0.099913063,505102234.6
115.0444336,5.838238169,23033.78516,5.837506927,0.09992309,505086216.9
115.0543594,5.838717334,23032.15625,5.837986092,0.099931292,505050498.1
115.0642929,5.838715006,23032.00195,5.837983764,0.099931252,505047114.7
115.0742188,5.839234684,23035.12109,5.838503442,0.099940148,505115511.4
115.0841446,5.839555059,23037.90039,5.838823817,0.099945632,505176456
115.0940781,5.840536207,23038.51953,5.839804965,0.099962427,505190032.5
115.1040039,5.841413047,23035.63477,5.840681806,0.099977436,505126775.2
115.1139297,5.841789767,23037.47461,5.841058526,0.099983884,505167119.4
115.1238632,5.842200946,23035.87695,5.841469704,0.099990923,505132085.9
115.1337891,5.842185114,23039.75977,5.841453872,0.099990652,505217228.5
115.1437149,5.843252409,23038.68359,5.842521168,0.100008921,505193630.1
115.1536484,5.843611434,23038.03711,5.842880192,0.100015067,505179454
115.1635742,5.844392348,23040.41602,5.843661106,0.100028434,505231618.8
115.1735001,5.845193751,23038.48438,5.84446251,0.100042152,505189261.6
115.1834335,5.846047774,23038.53906,5.845316532,0.10005677,505190460.8
115.1933594,5.845774896,23038.72266,5.845043655,0.1000521,505194486.7
115.2032852,5.845898297,23037.39063,5.845167055,0.100054212,505165277.8
115.2132187,5.846863147,23040.48828,5.846131905,0.100070728,505233203.4
115.2231445,5.846304353,23040.72852,5.845573112,0.100061162,505238471.3
115.2330704,5.847714841,23041.63672,5.8469836,0.100085306,505258386.4
115.2430038,5.84803056,23039.18359,5.847299318,0.100090711,505204594.1
115.2529297,5.849406589,23040.13672,5.848675347,0.100114265,505225494.3
115.2628555,5.849426612,23036.9707,5.848695371,0.100114608,505156069.7
115.272789,5.849676672,23037.97266,5.848945431,0.100118888,505178040.6
115.2827148,5.850137677,23036.58789,5.849406435,0.100126779,505147675.4
115.2926407,5.851180293,23034.55859,5.850449051,0.100144626,505103176.9
115.3025742,5.851243623,23036.79492,5.850512381,0.10014571,505152215.2
115.3125,5.851725116,23034.27734,5.850993875,0.100153952,505097009.6
115.3224258,5.851959344,23032.6543,5.851228102,0.100157961,505061419.3
115.3323593,5.852996837,23027.5625,5.852265596,0.100175721,504949766.1
115.3422852,5.853367038,23029.92578,5.852635796,0.100182057,505001588.3
115.352211,5.853834562,23032.30859,5.85310332,0.10019006,505053838.7
115.3621445,5.854588933,23032.16797,5.853857692,0.100202973,505050755.1
115.3720703,5.854881834,23035.64648,5.854150593,0.100207987,505127032.2
115.3819962,5.854974966,23037.84961,5.854243725,0.100209581,505175342.5
115.3919296,5.85557241,23038.05469,5.854841168,0.100219808,505179839.4
115.4018555,5.855608266,23036.11914,5.854877024,0.100220422,505137396.6
115.4117813,5.85708674,23038.61914,5.856355499,0.100245729,505192216.8
115.4217148,5.856725853,23037.53516,5.855994611,0.100239552,505168447.1
115.4316406,5.857302807,23042.57617,5.856571566,0.100249428,505278986.8
115.4415665,5.858229008,23040.68359,5.857497766,0.100265282,505237486.2
115.4514999,5.858303979,23041.08008,5.857572737,0.100266565,505246180.4
115.4614258,5.859057885,23044.75195,5.858326643,0.10027947,505326697.5
115.4713516,5.859246943,23044.83594,5.858515702,0.100282706,505328539.1
115.4812851,5.860493053,23045.88477,5.859761811,0.100304036,505351537.8
115.4912109,5.861487705,23046.26172,5.860756464,0.100321062,505359803.7
115.5011368,5.861558486,23046.25,5.860827244,0.100322274,505359546.7
115.5110703,5.861746613,23047.60156,5.861015371,0.100325494,505389183.9
115.5209961,5.861955695,23046.43945,5.861224453,0.100329073,505363701.1
115.5309219,5.862836726,23047.85742,5.862105484,0.100344154,505394794.4
115.5408554,5.863697734,23045.39063,5.862966492,0.100358892,505340702.3
115.5507813,5.864346866,23047.16016,5.863615624,0.100370004,505379504.7
115.5607071,5.86419506,23047.07813,5.863463818,0.100367405,505377705.9
115.5706406,5.86537784,23044.0293,5.864646598,0.100387651,505310851
115.5805664,5.865520798,23042.7207,5.864789556,0.100390099,505282156.1
115.5904922,5.865432788,23043.86914,5.864701546,0.100388592,505307339.1
115.6004257,5.866761319,23047.96289,5.866030078,0.100411333,505397107.1
115.6103516,5.866263993,23047.96289,5.865532751,0.10040282,505397107.1
115.6202774,5.867628381,23047.5625,5.866897139,0.100426175,505388327.3
115.6302109,5.868296139,23045.89453,5.867564897,0.100437605,505351752
115.6401367,5.868337117,23046.72461,5.867605875,0.100438307,505369954
115.6500626,5.86941326,23043.84375,5.868682019,0.100456727,505306782.3
115.659996,5.869602319,23044.95703,5.868871077,0.100459964,505331194.4
115.6699219,5.869679153,23044.42578,5.868947911,0.100461279,505319545.1
115.6798477,5.870571826,23046.875,5.869840584,0.100476559,505373251.8
115.6897812,5.870353896,23045.26172,5.869622655,0.100472829,505337875.6
115.699707,5.871459376,23048.29688,5.870728134,0.100491752,505404430.7
115.7096329,5.872297566,23048.58203,5.871566325,0.100506099,505410683.6
115.7195663,5.87241305,23046.52539,5.871681809,0.100508076,505365585.5
115.7294922,5.872924346,23048.14648,5.872193105,0.100516828,505401132.9
115.739418,5.872681271,23046.99609,5.87195003,0.100512667,505375907.1
115.7493515,5.873537622,23043.31445,5.872806381,0.100527326,505295175.9
115.7592773,5.873966496,23045.39844,5.873235255,0.100534667,505340873.6
115.7692032,5.874066614,23048.61328,5.873335372,0.100536381,505411368.9
115.7791367,5.875231698,23051.49609,5.874500457,0.100556324,505474583.4
115.7890625,5.875756033,23052.36914,5.875024791,0.100565299,505493727.6
115.7989883,5.876317155,23053.48633,5.875585913,0.100574904,505518225.4
115.8089218,5.877452437,23054.41211,5.876721195,0.100594337,505538525.9
115.8188477,5.877693184,23056.29102,5.876961942,0.100598458,505579726.7
115.8287735,5.877897609,23057.21094,5.877166367,0.100601958,505599898.8
115.838707,5.878908094,23057.29297,5.878176852,0.100619255,505601697.6
115.8486328,5.878490396,23056.91797,5.877759154,0.100612105,505593474.6
115.8585587,5.878847092,23054.64844,5.878115851,0.10061821,505543708.2
115.8684921,5.880327895,23057.07617,5.879596654,0.100643558,505596943.7
115.878418,5.880445708,23054.92383,5.879714466,0.100645575,505549746.9
115.8883438,5.88076096,23055.98633,5.880029719,0.100650971,505573045.5
115.8982773,5.881608464,23058.44141,5.880877222,0.100665478,505626880.6
115.9082031,5.882212427,23060.13672,5.881481185,0.100675816,505664055.5
115.918129,5.882498808,23058.28711,5.881767567,0.100680718,505623497.2
115.9280624,5.883034784,23057.9668,5.882303543,0.100689893,505616473.3
115.9379883,5.883758888,23054.05078,5.883027646,0.100702288,505530602.7
115.9479141,5.884349346,23050.52344,5.883618105,0.100712395,505453254.9
115.9578476,5.884444807,23048.01563,5.883713565,0.100714029,505398263.5
115.9677734,5.884717684,23050.91602,5.883986443,0.1007187,505461863.4
115.9776993,5.885489285,23048.69141,5.884758043,0.100731908,505413082
115.9876328,5.885723513,23049.51953,5.884992271,0.100735917,505431241.2
115.9975586,5.886574741,23050.81445,5.8858435,0.100750488,505459636.3
116.0074844,5.887408275,23054.58789,5.886677034,0.100764756,505542380.5
116.0174179,5.887301639,23052.20508,5.886570397,0.10076293,505490130
116.0273438,5.887778942,23052.4375,5.8870477,0.100771101,505495226.6
116.0372696,5.88861201,23051.89258,5.887880768,0.100785361,505483277.5
116.0472031,5.88933425,23050.12891,5.888603009,0.100797724,505444603.6
116.0571289,5.889215972,23050.10547,5.888484731,0.100795699,505444089.7
116.0670547,5.890320055,23055.0332,5.889588814,0.100814598,505552145.3
116.0769882,5.889917724,23051.97266,5.889186482,0.100807711,505485033.5
116.0869141,5.891241599,23057.17188,5.890510357,0.100830372,505599042.2
116.0968399,5.891403183,23053.49219,5.890671942,0.100833138,505518353.8
116.1067734,5.892281886,23057.33398,5.891550645,0.100848179,505602597
116.1166992,5.892809015,23057.08203,5.892077773,0.100857203,505597072.1
116.1266251,5.892717745,23057.60742,5.891986504,0.10085564,505608592.9
116.1365585,5.893283524,23059.22656,5.892552282,0.100865325,505644097.6
116.1464844,5.89364022,23058.71094,5.892908979,0.100871431,505632790.9
116.1564102,5.894028116,23060.10547,5.893296874,0.10087807,505663370.3
116.1663437,5.894940812,23062.63477,5.89420957,0.100893693,505718832.8
116.1762695,5.895588547,23063.97266,5.894857305,0.100904781,505748170.2
116.1861954,5.895190872,23067.0957,5.894459631,0.100897974,505816652.5
116.1961288,5.896753166,23068.32617,5.896021924,0.100924716,505843634.3
116.2060547,5.897350609,23068.05078,5.896619368,0.100934943,505837595.6
116.2159805,5.897468422,23068.83398,5.89673718,0.10093696,505854769.7
116.225914,5.897972733,23070.24609,5.897241491,0.100945592,505885734.5
116.2358398,5.898853764,23073.6875,5.898122522,0.100960673,505961197.9
116.2457657,5.899010692,23076.89063,5.89827945,0.100963359,506031436.2
116.2556992,5.899594165,23074.63477,5.898862924,0.100973347,505981969.6
116.265625,5.900679622,23075.73438,5.89994838,0.100991927,506006081.9
116.2755508,5.90064982,23069.55469,5.899918578,0.100991417,505870573.3
116.2854843,5.901533645,23071.85352,5.900802403,0.101006546,505920982.1
116.2954102,5.902444478,23071.81836,5.901713236,0.101022137,505920211.2
116.305336,5.902507808,23070.0625,5.901776566,0.101023221,505881708.6
116.3152695,5.90377301,23069.82227,5.903041768,0.101044878,505876440.8
116.3251953,5.902396515,23064.65234,5.901665273,0.101021316,505763074.4
116.3351212,5.90379769,23069.53125,5.903066448,0.1010453,505870059.4
116.3450546,5.903856829,23067.89648,5.903125587,0.101046313,505834212.1
116.3549805,5.905357655,23069.00781,5.904626413,0.101072003,505858581.4
116.3649063,5.905723665,23065.125,5.904992423,0.101078268,505773438.8
116.3748398,5.905494094,23064.14648,5.904762852,0.101074338,505751981.9
116.3847656,5.905955099,23065.45508,5.905223857,0.10108223,505780676.8
116.3946915,5.906452425,23066.11523,5.905721183,0.101090743,505795152.8
116.4046249,5.907460582,23069.27734,5.90672934,0.101108,505864491.7
116.4145508,5.90728363,23065.9375,5.906552389,0.101104971,505791255.4
116.4244766,5.908028688,23065.09961,5.907297447,0.101117724,505772882.1
116.4344101,5.908296444,23066.04688,5.907565202,0.101122307,505793653.8
116.4443359,5.910133943,23066.3125,5.909402701,0.101153761,505799478.4
116.4542618,5.909524858,23066.61719,5.908793616,0.101143335,505806159.6
116.4641953,5.909756757,23068.32227,5.909025516,0.101147304,505843548.7
116.4741211,5.91073744,23068.96875,5.910006198,0.101164091,505857724.8
116.4840469,5.91157563,23074.41797,5.910844389,0.101178439,505977215.6
116.4939804,5.91186434,23068.87305,5.911133099,0.101183381,505855626.2
116.5039063,5.912047811,23068.06836,5.911316569,0.101186521,505837981
116.5138321,5.913076922,23071.55078,5.912345681,0.101204137,505914343.8
116.5237656,5.913506262,23066.66797,5.91277502,0.101211486,505807273.2
116.5336914,5.913619418,23067.83008,5.912888176,0.101213423,505832756
116.5436172,5.914741661,23073.3457,5.91401042,0.101232633,505953702.9
116.5535507,5.914093927,23071.9707,5.913362685,0.101221545,505923551.8
116.5634766,5.915313493,23071.4707,5.914582252,0.101242421,505912587.8
116.5734024,5.916285329,23072.89453,5.915554087,0.101259057,505943809.6
116.5833359,5.916428752,23073.39453,5.915697511,0.101261512,505954773.6
116.5932617,5.916848779,23074.54688,5.916117537,0.101268701,505980042.3
116.6031876,5.917554721,23069.64648,5.91682348,0.101280785,505872586.2
116.613121,5.917087197,23072.07617,5.916355956,0.101272783,505925864.6
116.6230469,5.918504205,23072.23438,5.917772963,0.101297038,505929333.6
116.6329727,5.919419229,23075.37109,5.918687987,0.101312701,505998115.8
116.6429062,5.919457879,23070.73242,5.918726637,0.101313363,505896398.7
116.652832,5.919985007,23073.02148,5.919253766,0.101322386,505946593.4
116.6627579,5.920709576,23072.66406,5.919978335,0.101334788,505938755.9
116.6726913,5.92043018,23073.65234,5.919698938,0.101330006,505960427
116.6826172,5.921717733,23074.37109,5.920986492,0.101352045,505976187.7
116.692543,5.92189515,23073.83008,5.921163908,0.101355082,505964324.3
116.7024765,5.922335666,23073.00391,5.921604424,0.101362623,505946208
116.7124023,5.923189223,23071.86523,5.922457981,0.101377234,505921239.1
116.7223282,5.923125893,23074.02539,5.922394651,0.101376149,505968607.1
116.7322617,5.923886318,23070.8418,5.923155076,0.101389166,505898797.1
116.7421875,5.92360273,23073.01563,5.922871488,0.101384312,505946464.9
116.7521133,5.925153848,23072.81836,5.924422606,0.101410863,505942139.3
116.7620468,5.925503094,23072.54883,5.924771852,0.101416841,505936229
116.7719727,5.925932433,23072.70508,5.925201192,0.10142419,505939655.3
116.7818985,5.926050711,23074.93164,5.92531947,0.101426215,505988479.4
116.791832,5.92709519,23078.92969,5.926363948,0.101444094,506076148.9
116.8017578,5.927011371,23076.05078,5.926280129,0.101442659,506013020
116.8116837,5.928137805,23078.625,5.927406564,0.10146194,506069467.7
116.8216171,5.928508006,23073.50781,5.927776764,0.101468277,505957257.7
116.831543,5.929020699,23073.17578,5.928289457,0.101477053,505949976.9
116.8414688,5.929257255,23066.625,5.928526013,0.101481103,505806330.9
116.8514023,5.929734092,23071.45508,5.929002851,0.101489265,505912245.2
116.8613281,5.930685438,23072.10156,5.929954197,0.101505549,505926421.3
116.871254,5.930687767,23070.02148,5.929956525,0.101505589,505880809.3
116.8811874,5.931235384,23071.89063,5.930504143,0.101514963,505921795.9
116.8911133,5.931580439,23071.32227,5.930849198,0.10152087,505909332.9
116.9010391,5.932488944,23072.02539,5.931757703,0.101536421,505924751
116.9109726,5.932908971,23071.52734,5.932177729,0.101543611,505913829.8
116.9208984,5.932568107,23078.01172,5.931836865,0.101537776,506056019.6
116.9308243,5.933919456,23078.81836,5.933188214,0.101560907,506073707.7
116.9407578,5.93445776,23076.39063,5.933726519,0.101570122,506020472.1
116.9506836,5.935213994,23078.63281,5.934482753,0.101583067,506069639
116.9606094,5.935715511,23078.95313,5.93498427,0.101591651,506076662.8
116.9705429,5.935461726,23078.80273,5.934730484,0.101587307,506073365
116.9804688,5.936512724,23080.58203,5.935781482,0.101605298,506112381.6
